Amborella_trichopoda	Pn17.1051	70.115	348	104	0	11	358	13	360	0.0	506
Amborella_trichopoda	Pn1.1317	69.540	348	106	0	11	358	13	360	1.24e-172	484
Amborella_trichopoda	Pn15.789	67.241	348	114	0	11	358	13	360	5.54e-170	478
Amborella_trichopoda	Pn1.1313	59.569	371	105	4	18	343	21	391	7.37e-145	427
Amborella_trichopoda	Pn17.1661	56.980	351	143	3	11	358	5	350	5.37e-143	409
Amborella_trichopoda	Pn17.1669	57.265	351	142	3	11	358	5	350	7.88e-143	409
Amborella_trichopoda	Pn17.1662	58.017	343	136	3	19	358	13	350	3.06e-141	404
Amborella_trichopoda	Pn17.1667	56.180	356	143	4	11	358	5	355	1.77e-139	400
Amborella_trichopoda	Pn17.1663	57.471	348	135	4	19	358	13	355	2.63e-139	400
Amborella_trichopoda	Pn17.1671	54.986	351	140	4	11	358	5	340	2.44e-133	384
Amborella_trichopoda	Pn17.1670	55.655	336	131	4	19	351	13	333	1.37e-127	369
Amborella_trichopoda	Pn17.1668	59.450	291	109	3	71	358	1	285	9.68e-122	352
Amborella_trichopoda	Pn19.1110	51.190	336	160	1	23	358	18	349	2.18e-119	349
Amborella_trichopoda	Pn1.1321	71.200	250	72	0	11	260	13	262	9.68e-117	347
Amborella_trichopoda	Pn1.1321	64.286	98	35	0	261	358	393	490	1.88e-37	140
Amborella_trichopoda	Pn1.1318	64.629	229	81	0	130	358	3	231	5.70e-106	312
Amborella_trichopoda	Pn1.1318	68.421	19	6	0	98	116	243	261	1.1	31.6
Amborella_trichopoda	Pn17.1664	49.020	306	95	5	29	331	1	248	4.18e-91	273
Amborella_trichopoda	Pn23.369	42.373	354	129	8	7	358	2	282	5.91e-75	233
Amborella_trichopoda	Pn17.1665	58.333	180	73	1	181	358	1	180	1.40e-70	218
Amborella_trichopoda	Pn7.1623	38.623	334	189	11	29	357	27	349	4.11e-61	200
Amborella_trichopoda	Pn8.918	36.716	335	201	7	29	357	19	348	2.55e-59	195
Amborella_trichopoda	Pn8.924	36.716	335	201	7	29	357	19	348	4.94e-59	194
Amborella_trichopoda	Pn23.375	44.872	234	89	4	7	239	2	196	1.25e-54	180
Amborella_trichopoda	Pn17.1666	54.217	166	69	3	11	175	5	164	2.15e-53	174
Amborella_trichopoda	Pn7.1499	38.376	271	154	8	81	344	51	315	8.29e-52	175
Amborella_trichopoda	Pn1.2276	33.934	333	204	9	29	357	92	412	1.14e-50	174
Amborella_trichopoda	Pn1.2256	33.934	333	204	9	29	357	92	412	1.72e-50	174
Amborella_trichopoda	Pn4.3108	40.441	272	148	8	29	295	35	297	7.83e-50	171
Amborella_trichopoda	Pn17.1723	49.735	189	64	5	19	206	13	171	2.93e-49	165
Amborella_trichopoda	Pn17.1723	51.220	41	18	1	274	312	171	211	2.75e-04	42.4
Amborella_trichopoda	Pn24.716	43.429	175	96	3	187	358	1	175	3.78e-49	163
Amborella_trichopoda	Pn4.3404	33.894	357	217	11	12	357	11	359	4.50e-48	166
Amborella_trichopoda	Pn4.3421	33.894	357	217	11	12	357	11	359	6.12e-48	166
Amborella_trichopoda	Pn4.3367	33.894	357	217	11	12	357	11	359	8.05e-48	166
Amborella_trichopoda	Pn4.3362	34.670	349	209	11	20	357	19	359	1.27e-47	165
