Amborella_trichopoda	Pn26.157	66.764	686	196	7	73	737	74	748	0.0	954
Amborella_trichopoda	Pn11.1118	53.333	750	308	9	1	742	3	718	0.0	815
Amborella_trichopoda	Pn30.381	47.583	662	326	11	82	739	24	668	0.0	607
Amborella_trichopoda	Pn14.81	46.837	664	329	11	82	739	22	667	0.0	598
Amborella_trichopoda	Pn5.2063	42.886	499	205	14	232	723	85	510	1.09e-118	367
Amborella_trichopoda	Pn30.345	41.231	325	123	4	415	739	3	259	1.47e-75	245
Amborella_trichopoda	Pn4.3222	29.769	692	418	22	82	728	87	755	1.11e-68	241
Amborella_trichopoda	Pn2.2494	29.582	693	416	22	82	727	63	730	5.69e-67	236
Amborella_trichopoda	Pn6.2582	28.161	696	427	21	82	728	7	678	1.09e-65	231
Amborella_trichopoda	Pn6.2605	28.201	695	428	21	82	728	7	678	1.56e-65	231
Amborella_trichopoda	Pn8.236	28.283	693	420	22	82	726	104	767	2.78e-63	226
Amborella_trichopoda	Pn11.2682	44.954	218	100	2	510	727	10	207	1.10e-54	187
Amborella_trichopoda	Pn1.1880	26.934	698	376	22	82	727	11	626	4.90e-53	195
Amborella_trichopoda	Pn7.1523	27.786	655	333	25	82	688	90	652	6.64e-41	160
Amborella_trichopoda	Pn11.2681	49.231	130	50	1	614	727	1	130	1.71e-39	142
Amborella_trichopoda	Pn2.2654	29.777	403	246	11	298	684	40	421	3.06e-37	145
Amborella_trichopoda	Pn2.2671	28.198	383	227	10	324	684	13	369	6.11e-31	125
Amborella_trichopoda	Pn13.2002	35.119	168	61	5	555	721	17	137	8.66e-25	100
Amborella_trichopoda	Pn2.2577	38.514	148	89	2	599	745	269	415	1.70e-21	98.2
Amborella_trichopoda	Pn2.2577	29.379	177	111	4	298	474	40	202	9.22e-10	62.0
Amborella_trichopoda	Pn2.2652	34.444	180	112	5	298	477	90	263	2.11e-19	93.2
Amborella_trichopoda	Pn2.2652	40.566	106	62	1	607	711	323	428	2.42e-16	83.6
Amborella_trichopoda	Pn51.76	34.559	136	86	2	82	214	24	159	3.50e-19	85.5
Amborella_trichopoda	Pn30.384	53.521	71	33	0	669	739	385	455	7.45e-19	90.5
Amborella_trichopoda	Pn2.2656	41.284	109	63	1	607	714	294	402	3.21e-18	89.4
Amborella_trichopoda	Pn2.2656	32.203	177	116	4	298	474	47	219	2.23e-15	80.5
Amborella_trichopoda	Pn2.2647	40.860	93	54	1	607	698	303	395	7.85e-13	71.2
Amborella_trichopoda	Pn2.2647	29.379	177	111	4	298	474	66	228	6.94e-10	62.0
Amborella_trichopoda	PN41.1	26.754	228	155	6	528	745	2	227	4.05e-10	61.2
Amborella_trichopoda	Pn2.2581	29.379	177	111	4	298	474	40	202	5.16e-10	63.2
Amborella_trichopoda	Pn2.2581	37.975	79	48	1	607	684	277	355	2.70e-07	54.3
Amborella_trichopoda	Pn22.492	21.296	216	122	6	517	728	78	249	1.55e-05	47.8
Amborella_trichopoda	Pn22.746	20.833	216	123	6	517	728	51	222	4.80e-04	43.1
Amborella_trichopoda	Pn2.2669	40.000	45	26	1	295	339	63	106	0.013	37.0
Amborella_trichopoda	Pn1.251	26.506	83	60	1	108	190	10	91	0.17	33.9
Amborella_trichopoda	Pn15.99	24.138	87	51	3	81	161	36	113	0.18	33.5
Amborella_trichopoda	Pn2.156	42.500	40	22	1	357	395	276	315	1.2	32.7
Amborella_trichopoda	Pn6.1358	29.545	88	60	1	71	158	88	173	3.2	31.2
Amborella_trichopoda	Pn9.1539	40.000	40	23	1	357	395	547	586	4.5	31.2
Amborella_trichopoda	Pn22.747	30.000	80	51	3	192	266	88	167	6.7	29.6
